name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11027006,129410638.0,66,11.75,222,11.74,119,11.73,322,11.72,211,11.71,130,11.76,108,11.77,57,11.78,80,11.79,399,11.8,2017-04-20,14:37:34,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11027006,129410638.0,321,11.75,222,11.74,119,11.73,322,11.72,211,11.71,130,11.76,108,11.77,57,11.78,80,11.79,399,11.8,2017-04-20,14:37:37,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11031106,129458834.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,109,11.76,108,11.77,57,11.78,50,11.79,399,11.8,2017-04-20,14:37:40,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11031206,129460010.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,108,11.76,108,11.77,57,11.78,50,11.79,399,11.8,2017-04-20,14:37:46,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11031206,129460010.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,109,11.76,108,11.77,57,11.78,73,11.79,399,11.8,2017-04-20,14:37:49,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11035206,129507050.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,69,11.76,108,11.77,157,11.78,73,11.79,401,11.8,2017-04-20,14:37:52,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11037506,129534098.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,46,11.76,108,11.77,157,11.78,74,11.79,401,11.8,2017-04-20,14:37:58,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11041506,129581138.0,301,11.75,222,11.74,119,11.73,322,11.72,211,11.71,8,11.76,108,11.77,167,11.78,74,11.79,401,11.8,2017-04-20,14:38:04,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11042306,129590546.0,6,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,74,11.79,401,11.8,250,11.81,2017-04-20,14:38:10,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11042306,129590546.0,16,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,75,11.79,401,11.8,250,11.81,2017-04-20,14:38:13,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11042306,129590546.0,46,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,75,11.79,401,11.8,250,11.81,2017-04-20,14:38:25,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11043406,129603482.0,35,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,76,11.79,401,11.8,250,11.81,2017-04-20,14:38:28,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11046106,129635234.0,10,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,76,11.79,401,11.8,250,11.81,2017-04-20,14:38:31,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11046106,129635234.0,10,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,167,11.78,79,11.79,401,11.8,250,11.81,2017-04-20,14:38:34,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11046106,129635234.0,11,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,172,11.78,79,11.79,401,11.8,250,11.81,2017-04-20,14:38:40,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11046606,129641114.0,6,11.76,301,11.75,210,11.74,119,11.73,322,11.72,108,11.77,172,11.78,79,11.79,401,11.8,250,11.81,2017-04-20,14:38:46,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11046606,129641114.0,6,11.76,304,11.75,210,11.74,119,11.73,322,11.72,108,11.77,172,11.78,79,11.79,401,11.8,250,11.81,2017-04-20,14:38:49,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.75,11.77,11047506,129651700.0,304,11.75,210,11.74,119,11.73,322,11.72,211,11.71,106,11.77,172,11.78,79,11.79,401,11.8,250,11.81,2017-04-20,14:38:52,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.75,11.76,11047506,129651700.0,334,11.75,210,11.74,119,11.73,322,11.72,211,11.71,50,11.76,106,11.77,172,11.78,79,11.79,401,11.8,2017-04-20,14:38:58,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.75,11.76,11047506,129651700.0,334,11.75,210,11.74,119,11.73,322,11.72,211,11.71,50,11.76,106,11.77,171,11.78,79,11.79,401,11.8,2017-04-20,14:39:04,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11050606,129688156.0,344,11.75,210,11.74,119,11.73,322,11.72,211,11.71,31,11.76,106,11.77,171,11.78,79,11.79,401,11.8,2017-04-20,14:39:10,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11051506,129698740.0,344,11.75,210,11.74,119,11.73,322,11.72,211,11.71,22,11.76,114,11.77,171,11.78,79,11.79,402,11.8,2017-04-20,14:39:13,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11053206,129718732.0,344,11.75,210,11.74,119,11.73,322,11.72,211,11.71,5,11.76,114,11.77,168,11.78,79,11.79,404,11.8,2017-04-20,14:39:16,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11053706,129724612.0,1,11.76,344,11.75,210,11.74,119,11.73,322,11.72,114,11.77,168,11.78,79,11.79,404,11.8,250,11.81,2017-04-20,14:39:19,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.77,11053806,129725788.0,344,11.75,210,11.74,119,11.73,322,11.72,211,11.71,114,11.77,168,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:22,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11055906,129750484.0,22,11.76,344,11.75,210,11.74,119,11.73,322,11.72,114,11.77,173,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:28,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.77,11060306,129802211.0,327,11.75,210,11.74,119,11.73,322,11.72,211,11.71,114,11.77,173,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:34,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11064306,129849291.0,5,11.76,327,11.75,210,11.74,119,11.73,322,11.72,174,11.77,173,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:40,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11064306,129849291.0,55,11.76,327,11.75,210,11.74,119,11.73,322,11.72,174,11.77,173,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:43,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11066406,129873987.0,34,11.76,347,11.75,210,11.74,119,11.73,322,11.72,174,11.77,163,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:46,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11067306,129884575.0,29,11.76,347,11.75,210,11.74,119,11.73,322,11.72,170,11.77,163,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:55,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11067306,129884575.0,29,11.76,364,11.75,210,11.74,119,11.73,322,11.72,170,11.77,163,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:39:58,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11067906,129891637.0,29,11.76,364,11.75,210,11.74,119,11.73,322,11.72,164,11.77,163,11.78,179,11.79,404,11.8,250,11.81,2017-04-20,14:40:01,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11070806,129925741.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,31,11.76,164,11.77,163,11.78,179,11.79,404,11.8,2017-04-20,14:40:08,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11070806,129925741.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,31,11.76,167,11.77,163,11.78,189,11.79,404,11.8,2017-04-20,14:40:11,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11071806,129937491.0,354,11.75,190,11.74,119,11.73,322,11.72,211,11.71,31,11.76,167,11.77,163,11.78,189,11.79,404,11.8,2017-04-20,14:40:16,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072006,129939843.0,354,11.75,190,11.74,119,11.73,322,11.72,211,11.71,29,11.76,167,11.77,163,11.78,189,11.79,404,11.8,2017-04-20,14:40:19,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072006,129939843.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,34,11.76,167,11.77,163,11.78,189,11.79,404,11.8,2017-04-20,14:40:24,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072006,129939843.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,59,11.76,167,11.77,163,11.78,289,11.79,404,11.8,2017-04-20,14:40:28,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072106,129941019.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,58,11.76,167,11.77,163,11.78,289,11.79,404,11.8,2017-04-20,14:40:33,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072406,129944547.0,364,11.75,190,11.74,119,11.73,322,11.72,211,11.71,105,11.76,167,11.77,163,11.78,289,11.79,404,11.8,2017-04-20,14:40:39,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11072406,129944547.0,379,11.75,190,11.74,34,11.73,322,11.72,211,11.71,105,11.76,167,11.77,163,11.78,289,11.79,404,11.8,2017-04-20,14:40:40,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11075406,129979827.0,379,11.75,190,11.74,34,11.73,322,11.72,211,11.71,75,11.76,167,11.77,163,11.78,294,11.79,404,11.8,2017-04-20,14:40:43,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11089806,130149171.0,92,11.76,380,11.75,190,11.74,34,11.73,322,11.72,167,11.77,163,11.78,294,11.79,404,11.8,250,11.81,2017-04-20,14:40:54,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11090306,130155056.0,92,11.76,380,11.75,190,11.74,34,11.73,322,11.72,162,11.77,163,11.78,294,11.79,404,11.8,250,11.81,2017-04-20,14:41:03,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11090306,130155056.0,97,11.76,380,11.75,190,11.74,34,11.73,322,11.72,162,11.77,163,11.78,294,11.79,404,11.8,250,11.81,2017-04-20,14:41:06,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.76,11.77,11090306,130155056.0,97,11.76,380,11.75,190,11.74,34,11.73,322,11.72,162,11.77,163,11.78,294,11.79,404,11.8,250,11.81,2017-04-20,14:41:10,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.76,11.77,11091806,130172696.0,92,11.76,380,11.75,190,11.74,34,11.73,322,11.72,162,11.77,163,11.78,294,11.79,404,11.8,250,11.81,2017-04-20,14:41:15,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.77,11.78,11108006,130363370.0,295,11.77,112,11.76,380,11.75,190,11.74,34,11.73,163,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:16,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.77,11.78,11109006,130375140.0,285,11.77,112,11.76,380,11.75,190,11.74,34,11.73,163,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:19,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.77,11.78,11111006,130398680.0,275,11.77,112,11.76,384,11.75,190,11.74,34,11.73,163,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:27,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.77,11.78,11112006,130410450.0,265,11.77,112,11.76,384,11.75,190,11.74,34,11.73,163,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:30,600122
宏图高科,11.98,11.99,11.77,12.06,11.5,11.77,11.78,11112006,130410450.0,265,11.77,109,11.76,384,11.75,190,11.74,34,11.73,163,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:31,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11113006,130422230.0,281,11.77,113,11.76,384,11.75,190,11.74,34,11.73,153,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:36,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11113206,130424586.0,281,11.77,113,11.76,384,11.75,186,11.74,34,11.73,151,11.78,294,11.79,404,11.8,250,11.81,110,11.83,2017-04-20,14:41:39,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11113206,130424586.0,281,11.77,113,11.76,384,11.75,100,11.74,34,11.73,151,11.78,294,11.79,414,11.8,250,11.81,110,11.83,2017-04-20,14:41:40,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11119206,130495266.0,281,11.77,113,11.76,384,11.75,100,11.74,34,11.73,91,11.78,294,11.79,414,11.8,250,11.81,110,11.83,2017-04-20,14:41:45,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11122106,130529428.0,281,11.77,113,11.76,384,11.75,100,11.74,17,11.73,62,11.78,294,11.79,414,11.8,250,11.81,110,11.83,2017-04-20,14:41:48,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11122106,130529428.0,291,11.77,113,11.76,384,11.75,100,11.74,17,11.73,62,11.78,294,11.79,414,11.8,250,11.81,110,11.83,2017-04-20,14:41:51,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.78,11122806,130537674.0,291,11.77,113,11.76,384,11.75,100,11.74,17,11.73,55,11.78,294,11.79,414,11.8,250,11.81,110,11.83,2017-04-20,14:41:54,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11128306,130602464.0,37,11.78,291,11.77,113,11.76,364,11.75,100,11.74,294,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:41:57,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.77,11.79,11132006,130646050.0,339,11.77,113,11.76,364,11.75,100,11.74,17,11.73,294,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:00,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11132606,130653124.0,114,11.78,339,11.77,113,11.76,364,11.75,100,11.74,288,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:01,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11134806,130679040.0,95,11.78,675,11.77,113,11.76,364,11.75,100,11.74,288,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:07,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11135306,130684935.0,95,11.78,685,11.77,103,11.76,364,11.75,100,11.74,283,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:13,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11135306,130684935.0,95,11.78,685,11.77,103,11.76,364,11.75,100,11.74,303,11.79,399,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:16,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11139406,130733254.0,75,11.78,675,11.77,103,11.76,364,11.75,100,11.74,282,11.79,419,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:21,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11149406,130851154.0,75,11.78,675,11.77,103,11.76,364,11.75,100,11.74,282,11.79,422,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:27,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11151406,130874714.0,55,11.78,693,11.77,103,11.76,364,11.75,100,11.74,282,11.79,422,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:30,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11156406,130933664.0,105,11.78,693,11.77,103,11.76,374,11.75,100,11.74,237,11.79,422,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:36,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11156806,130938379.0,104,11.78,693,11.77,103,11.76,374,11.75,100,11.74,234,11.79,422,11.8,250,11.81,110,11.83,210,11.84,2017-04-20,14:42:39,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11156806,130938379.0,124,11.78,438,11.77,103,11.76,374,11.75,100,11.74,242,11.79,417,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:42:42,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11158306,130956064.0,151,11.78,438,11.77,103,11.76,374,11.75,86,11.74,227,11.79,417,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:42:45,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11158306,130956064.0,151,11.78,438,11.77,103,11.76,374,11.75,86,11.74,327,11.79,417,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:42:48,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11158306,130956064.0,156,11.78,438,11.77,103,11.76,382,11.75,86,11.74,327,11.79,427,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:42:51,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11158306,130956064.0,159,11.78,438,11.77,103,11.76,382,11.75,86,11.74,327,11.79,427,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:42:54,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11164906,131033878.0,459,11.78,438,11.77,103,11.76,382,11.75,86,11.74,261,11.79,427,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:43:03,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11175706,131161210.0,461,11.78,425,11.77,103,11.76,382,11.75,86,11.74,153,11.79,427,11.8,250,11.81,110,11.83,216,11.84,2017-04-20,14:43:09,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11191006,131341597.0,47,11.79,471,11.78,425,11.77,103,11.76,372,11.75,427,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:15,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11191006,131341597.0,67,11.79,418,11.78,405,11.77,103,11.76,362,11.75,427,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:24,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11193006,131365197.0,77,11.79,418,11.78,405,11.77,103,11.76,362,11.75,407,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:27,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11193006,131365197.0,77,11.79,418,11.78,405,11.77,103,11.76,362,11.75,417,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:30,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11193106,131366377.0,87,11.79,418,11.78,405,11.77,103,11.76,362,11.75,416,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:33,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11193206,131367556.0,89,11.79,418,11.78,405,11.77,103,11.76,362,11.75,421,11.8,250,11.81,110,11.83,216,11.84,274,11.85,2017-04-20,14:43:36,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11198406,131428916.0,109,11.79,418,11.78,405,11.77,103,11.76,362,11.75,369,11.8,250,11.81,114,11.83,216,11.84,274,11.85,2017-04-20,14:43:39,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11198406,131428916.0,109,11.79,418,11.78,405,11.77,103,11.76,362,11.75,369,11.8,250,11.81,114,11.83,216,11.84,274,11.85,2017-04-20,14:43:42,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11199206,131438348.0,112,11.79,418,11.78,405,11.77,103,11.76,362,11.75,369,11.8,250,11.81,114,11.83,216,11.84,274,11.85,2017-04-20,14:43:45,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11202706,131479648.0,112,11.79,418,11.78,405,11.77,103,11.76,362,11.75,334,11.8,250,11.81,114,11.83,216,11.84,274,11.85,2017-04-20,14:43:48,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11203706,131491448.0,112,11.79,418,11.78,405,11.77,103,11.76,362,11.75,324,11.8,250,11.81,114,11.83,216,11.84,274,11.85,2017-04-20,14:43:51,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11205906,131517386.0,90,11.79,418,11.78,405,11.77,103,11.76,362,11.75,325,11.8,250,11.81,114,11.83,16,11.84,274,11.85,2017-04-20,14:43:57,600122
宏图高科,11.98,11.99,11.8,12.06,11.5,11.79,11.8,11208406,131546868.0,69,11.79,418,11.78,405,11.77,103,11.76,362,11.75,323,11.8,250,11.81,114,11.83,16,11.84,274,11.85,2017-04-20,14:44:00,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11215306,131628219.0,418,11.78,405,11.77,103,11.76,365,11.75,127,11.74,9,11.79,323,11.8,250,11.81,114,11.83,16,11.84,2017-04-20,14:44:03,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11215506,131630577.0,408,11.78,405,11.77,103,11.76,365,11.75,127,11.74,7,11.79,323,11.8,250,11.81,157,11.83,16,11.84,2017-04-20,14:44:09,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11216306,131640009.0,2,11.79,408,11.78,405,11.77,103,11.76,365,11.75,338,11.8,250,11.81,157,11.83,16,11.84,274,11.85,2017-04-20,14:44:12,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11216906,131647083.0,408,11.78,405,11.77,103,11.76,365,11.75,127,11.74,16,11.79,338,11.8,250,11.81,157,11.83,16,11.84,2017-04-20,14:44:15,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11220506,131689527.0,219,11.79,408,11.78,405,11.77,103,11.76,365,11.75,338,11.8,250,11.81,157,11.83,16,11.84,274,11.85,2017-04-20,14:44:18,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11227506,131772057.0,161,11.79,408,11.78,405,11.77,103,11.76,365,11.75,338,11.8,250,11.81,157,11.83,16,11.84,274,11.85,2017-04-20,14:44:21,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.79,11.8,11237506,131889957.0,62,11.79,408,11.78,405,11.77,103,11.76,365,11.75,338,11.8,250,11.81,157,11.83,16,11.84,274,11.85,2017-04-20,14:44:27,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11243706,131963055.0,408,11.78,405,11.77,103,11.76,365,11.75,127,11.74,158,11.79,338,11.8,250,11.81,157,11.83,16,11.84,2017-04-20,14:44:30,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11245906,131988993.0,418,11.78,405,11.77,103,11.76,365,11.75,127,11.74,270,11.79,438,11.8,250,11.81,157,11.83,146,11.84,2017-04-20,14:44:36,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11247006,132001962.0,418,11.78,405,11.77,103,11.76,365,11.75,127,11.74,279,11.79,438,11.8,250,11.81,157,11.83,166,11.84,2017-04-20,14:44:39,600122
宏图高科,11.98,11.99,11.79,12.06,11.5,11.78,11.79,11247606,132009036.0,418,11.78,405,11.77,103,11.76,365,11.75,127,11.74,273,11.79,438,11.8,250,11.81,157,11.83,166,11.84,2017-04-20,14:44:42,600122
宏图高科,11.98,11.99,11.78,12.06,11.5,11.78,11.79,11248506,132019638.0,409,11.78,405,11.77,103,11.76,365,11.75,127,11.74,473,11.79,438,11.8,250,11.81,157,11.83,166,11.84,2017-04-20,14:44:45,600122
